Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Identifier,Strand,Distance
2L,19999000,20000000,0.0,0.0,2L,20005323,20023674,FBgn0051677,GD17799,-,-5324
2L,20017000,20018000,0.0,0.0,2L,20005323,20023674,FBgn0051677,GD17799,-,0
2L,20027000,20028000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,2285
2L,20032000,20033000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,7285
2L,20033000,20034000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,8285
2L,20041000,20042000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,16285
2L,20044000,20045000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,19285
2L,20049000,20050000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,24285
2L,20050000,20051000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,25285
2L,20056218,20057218,0.0,1.0,2L,20023749,20024716,FBgn0032867,GD24264,+,31503
2L,20058751,20059751,1.0,1.0,2L,20023749,20024716,FBgn0032867,GD24264,+,34036
2L,20061000,20062000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,36285
2L,20062000,20063000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,37285
2L,20083000,20084000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,58285
2L,20084000,20085000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,59285
2L,20096677,20097677,1.0,1.0,2L,20023749,20024716,FBgn0032867,GD24264,+,71962
2L,20101000,20102000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,76285
2L,20111000,20112000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,86285
2L,20114000,20115000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,89285
2L,20125504,20126504,1.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,100789
2L,20138000,20139000,0.0,0.0,2L,20023749,20024716,FBgn0032867,GD24264,+,113285
2L,20148000,20149000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-120162
2L,20150984,20151984,0.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-117178
2L,20158000,20159000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-110162
2L,20174377,20175377,1.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-93785
2L,20194000,20195000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-74162
2L,20197000,20198000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-71162
2L,20201000,20202000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-67162
2L,20220290,20221290,1.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-47872
2L,20226000,20227000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-42162
2L,20229000,20230000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-39162
2L,20245000,20246000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-23162
2L,20251000,20252000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-17162
2L,20252304,20253304,1.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-15858
2L,20268000,20269000,0.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,-162
2L,20286115,20287115,1.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,16025
2L,20292937,20293937,0.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,22847
2L,20295803,20296803,1.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,25713
2L,20297651,20298651,1.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,27561
2L,20303203,20304203,0.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,33113
2L,20315977,20316977,1.0,0.0,2L,20269161,20270091,FBgn0032896,GD21671,-,45887
2L,20317219,20318219,0.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,47129
2L,20319042,20320042,0.0,1.0,2L,20269161,20270091,FBgn0032896,GD21671,-,48952
2L,20320911,20321911,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-50144
2L,20325014,20326014,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-46041
2L,20332342,20333342,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-38713
2L,20334171,20335171,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-36884
2L,20337000,20338000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-34055
2L,20339000,20340000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-32055
2L,20355000,20356000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-16055
2L,20367000,20368000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,-4055
2L,20382000,20383000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20385317,20386317,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20392000,20393000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20406000,20407000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20410000,20411000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20437000,20438000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20440750,20441750,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,0
2L,20447000,20448000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,5655
2L,20452000,20453000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,10655
2L,20458000,20459000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,16655
2L,20467717,20468717,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,26372
2L,20472000,20473000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,30655
2L,20473000,20474000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,31655
2L,20474000,20475000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,32655
2L,20482000,20483000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,40655
2L,20496655,20497655,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,55310
2L,20501000,20502000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,59655
2L,20508000,20509000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,66655
2L,20513000,20514000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,71655
2L,20521000,20522000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,79655
2L,20528000,20529000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,86655
2L,20532975,20533975,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,91630
2L,20541000,20542000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,99655
2L,20544000,20545000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,102655
2L,20551057,20552057,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,109712
2L,20552888,20553888,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,111543
2L,20553913,20554913,0.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,112568
2L,20556000,20557000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,114655
2L,20557140,20558140,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,115795
2L,20570000,20571000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,128655
2L,20583000,20584000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,141655
2L,20589000,20590000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,147655
2L,20593667,20594667,0.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,152322
2L,20607000,20608000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,165655
2L,20611436,20612436,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,170091
2L,20637000,20638000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,195655
2L,20648886,20649886,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,207541
2L,20656000,20657000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,214655
2L,20665588,20666588,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,224243
2L,20677000,20678000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,235655
2L,20682000,20683000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,240655
2L,20687004,20688004,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,245659
2L,20688000,20689000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,246655
2L,20689000,20690000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,247655
2L,20701000,20702000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,259655
2L,20707291,20708291,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,265946
2L,20713873,20714873,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,272528
2L,20715932,20716932,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,274587
2L,20716972,20717972,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,275627
2L,20718000,20719000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,276655
2L,20720000,20721000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,278655
2L,20725912,20726912,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,284567
2L,20734497,20735497,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,293152
2L,20737000,20738000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,295655
2L,20739000,20740000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,297655
2L,20749000,20750000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,307655
2L,20756000,20757000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,314655
2L,20763000,20764000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,321655
2L,20777501,20778501,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,336156
2L,20779522,20780522,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,338177
2L,20783000,20784000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,341655
2L,20793806,20794806,0.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,352461
2L,20799000,20800000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,357655
2L,20804000,20805000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,362655
2L,20805000,20806000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,363655
2L,20809000,20810000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,367655
2L,20823000,20824000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,381655
2L,20825000,20826000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,383655
2L,20830000,20831000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,388655
2L,20831000,20832000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,389655
2L,20836000,20837000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,394655
2L,20841000,20842000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,399655
2L,20842000,20843000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,400655
2L,20845000,20846000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,403655
2L,20846000,20847000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,404655
2L,20849000,20850000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,407655
2L,20850201,20851201,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,408856
2L,20859465,20860465,1.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,418120
2L,20863000,20864000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,421655
2L,20864649,20865649,1.0,1.0,2L,20372054,20441346,FBgn0250867,GD27725,-,423304
2L,20878000,20879000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,436655
2L,20880000,20881000,0.0,0.0,2L,20372054,20441346,FBgn0250867,GD27725,-,438655
2L,20889000,20890000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-441068
2L,20899000,20900000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-431068
2L,20902000,20903000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-428068
2L,20946000,20947000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-384068
2L,20947000,20948000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-383068
2L,20957000,20958000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-373068
2L,20960000,20961000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-370068
2L,20973077,20974077,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-356991
2L,20979000,20980000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-351068
2L,20980000,20981000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-350068
2L,20982000,20983000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-348068
2L,20982799,20983799,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-347269
2L,20987093,20988093,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-342975
2L,20995000,20996000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-335068
2L,20996835,20997835,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-333233
2L,20999000,21000000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-331068
2L,21003000,21004000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-327068
2L,21005000,21006000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-325068
2L,21006000,21007000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-324068
2L,21025000,21026000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-305068
2L,21031000,21032000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-299068
2L,21036000,21037000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-294068
2L,21038000,21039000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-292068
2L,21045000,21046000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-285068
2L,21048000,21049000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-282068
2L,21049000,21050000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-281068
2L,21053000,21054000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-277068
2L,21057000,21058000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-273068
2L,21057759,21058759,1.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-272309
2L,21061000,21062000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-269068
2L,21071000,21072000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-259068
2L,21082000,21083000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-248068
2L,21085000,21086000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-245068
2L,21093000,21094000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-237068
2L,21097000,21098000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-233068
2L,21099000,21100000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-231068
2L,21103000,21104000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-227068
2L,21106163,21107163,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-223905
2L,21109000,21110000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-221068
2L,21116000,21117000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-214068
2L,21125000,21126000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-205068
2L,21134000,21135000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-196068
2L,21138000,21139000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-192068
2L,21150000,21151000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-180068
2L,21163000,21164000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-167068
2L,21174828,21175828,1.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-155240
2L,21182000,21183000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-148068
2L,21189000,21190000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-141068
2L,21211000,21212000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-119068
2L,21212000,21213000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-118068
2L,21222000,21223000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-108068
2L,21223000,21224000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-107068
2L,21240000,21241000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-90068
2L,21243000,21244000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-87068
2L,21257195,21258195,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-72873
2L,21260000,21261000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-70068
2L,21284000,21285000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-46068
2L,21286000,21287000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-44068
2L,21287000,21288000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-43068
2L,21290000,21291000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-40068
2L,21291000,21292000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-39068
2L,21310000,21311000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-20068
2L,21320000,21321000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,-10068
2L,21331000,21332000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,0
2L,21338000,21339000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,6315
2L,21342652,21343652,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,10967
2L,21356324,21357324,1.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,24639
2L,21357111,21358111,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,25426
2L,21360000,21361000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,28315
2L,21382000,21383000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,50315
2L,21389493,21390493,1.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,57808
2L,21391405,21392405,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,59720
2L,21396000,21397000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,64315
2L,21404000,21405000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,72315
2L,21405000,21406000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,73315
2L,21415000,21416000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,83315
2L,21423551,21424551,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,91866
2L,21424078,21425078,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,92393
2L,21429101,21430101,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,97416
2L,21430000,21431000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,98315
2L,21430939,21431939,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,99254
2L,21451449,21452449,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,119764
2L,21457000,21458000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,125315
2L,21461000,21462000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,129315
2L,21473000,21474000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,141315
2L,21474302,21475302,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,142617
2L,21487146,21488146,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,155461
2L,21504000,21505000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,172315
2L,21505000,21506000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,173315
2L,21508000,21509000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,176315
2L,21511593,21512593,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,179908
2L,21519000,21520000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,187315
2L,21539000,21540000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,207315
2L,21560000,21561000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,228315
2L,21561000,21562000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,229315
2L,21562000,21563000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,230315
2L,21572000,21573000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,240315
2L,21576000,21577000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,244315
2L,21581000,21582000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,249315
2L,21592035,21593035,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,260350
2L,21616000,21617000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,284315
2L,21619000,21620000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,287315
2L,21622000,21623000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,290315
2L,21623000,21624000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,291315
2L,21629000,21630000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,297315
2L,21644096,21645096,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,312411
2L,21646000,21647000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,314315
2L,21676893,21677893,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,345208
2L,21680000,21681000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,348315
2L,21696000,21697000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,364315
2L,21704000,21705000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,372315
2L,21704782,21705782,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,373097
2L,21722000,21723000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,390315
2L,21751000,21752000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,419315
2L,21755000,21756000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,423315
2L,21756448,21757448,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,424763
2L,21767000,21768000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,435315
2L,21769000,21770000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,437315
2L,21775000,21776000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,443315
2L,21776000,21777000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,444315
2L,21789524,21790524,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,457839
2L,21794000,21795000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,462315
2L,21800000,21801000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,468315
2L,21813000,21814000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,481315
2L,21816000,21817000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,484315
2L,21842000,21843000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,510315
2L,21844000,21845000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,512315
2L,21846044,21847044,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,514359
2L,21873000,21874000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,541315
2L,21877000,21878000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,545315
2L,21881000,21882000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,549315
2L,21892000,21893000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,560315
2L,21893000,21894000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,561315
2L,21897664,21898664,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,565979
2L,21911000,21912000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,579315
2L,21923000,21924000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,591315
2L,21945000,21946000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,613315
2L,21948743,21949743,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,617058
2L,21964000,21965000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,632315
2L,21967000,21968000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,635315
2L,21971000,21972000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,639315
2L,21973785,21974785,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,642100
2L,21979000,21980000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,647315
2L,21998000,21999000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,666315
2L,22006000,22007000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,674315
2L,22011000,22012000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,679315
2L,22018969,22019969,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,687284
2L,22020278,22021278,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,688593
2L,22027000,22028000,0.0,0.0,2L,21331067,21331686,FBgn0040519,GD21620,-,695315
2L,22032568,22033568,0.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,700883
2L,22036550,22037550,1.0,1.0,2L,21331067,21331686,FBgn0040519,GD21620,-,704865
