Peak_chr	Peak_Start	Peak_End	label_head	label_testis	Gene_chr	Gene_Start	Gene_End	Gene_ID	Gene_Symbol	Transcript_ID	Transcript_Symbol	signed_distance
2L	19960834	19961834	1.0	0.0	2L	19961224	19961685	FBgn0262140	CG42866	FBtr0304123	CG42866-RA	0
2L	19960834	19961834	1.0	0.0	2L	19961758	19962352	FBgn0032834	CG13965	FBtr0081308	CG13965-RA	0
2L	19961916	19962916	1.0	1.0	2L	19961758	19962352	FBgn0032834	CG13965	FBtr0081308	CG13965-RA	0
2L	19961916	19962916	1.0	1.0	2L	19962679	19963844	FBgn0032835	CG16772	FBtr0081302	CG16772-RA	0
2L	19963652	19964652	0.0	1.0	2L	19962679	19963844	FBgn0032835	CG16772	FBtr0081302	CG16772-RA	0
2L	19963652	19964652	0.0	1.0	2L	19964045	19964347	FBgn0267265	asRNA:CR45701	FBtr0346481	asRNA:CR45701-RA	0
2L	19963652	19964652	0.0	1.0	2L	19964136	19965702	FBgn0032836	CG10680	FBtr0081303	CG10680-RA	0
2L	19967153	19968153	0.0	1.0	2L	19966727	19967685	FBgn0014000	Hf	FBtr0081306	Hf-RA	0
2L	19971343	19972343	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19980410	19981410	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19983913	19984913	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19987163	19988163	1.0	0.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19993127	19994127	1.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19999941	20000941	1.0	0.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	19999941	20000941	1.0	0.0	2L	20000122	20000448	FBgn0266213	lncRNA:CR44908	FBtr0343851	lncRNA:CR44908-RA	0
2L	20001431	20002431	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	20001995	20002995	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	20003980	20004980	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	20010936	20011936	0.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	20016572	20017572	1.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	0
2L	20017687	20018687	1.0	1.0	2L	19968684	20017282	FBgn0264443	CG43861	FBtr0332564	CG43861-RA	-405
2L	20027043	20028043	0.0	1.0	2L	20027915	20056373	FBgn0032840	sNPF	FBtr0081327	sNPF-RB	0
2L	20039423	20040423	0.0	1.0	2L	20027915	20056373	FBgn0032840	sNPF	FBtr0081327	sNPF-RB	0
2L	20052541	20053541	0.0	1.0	2L	20027915	20056373	FBgn0032840	sNPF	FBtr0081327	sNPF-RB	0
2L	20060719	20061719	1.0	1.0	2L	20058163	20061370	FBgn0014127	barr	FBtr0081348	barr-RA	0
2L	20060719	20061719	1.0	1.0	2L	20061422	20064381	FBgn0019686	lok	FBtr0081328	lok-RA	0
2L	20066407	20067407	1.0	1.0	2L	20066391	20073719	FBgn0045064	bwa	FBtr0081331	bwa-RA	0
2L	20067665	20068665	1.0	0.0	2L	20066391	20073719	FBgn0045064	bwa	FBtr0081331	bwa-RA	0
2L	20071812	20072812	1.0	0.0	2L	20066391	20073719	FBgn0045064	bwa	FBtr0081331	bwa-RA	0
2L	20071812	20072812	1.0	0.0	2L	20070081	20072195	FBgn0032843	CG10730	FBtr0343848	CG10730-RC	0
2L	20074957	20075957	1.0	1.0	2L	20073719	20075458	FBgn0003141	pr	FBtr0089395	pr-RC	0
2L	20074957	20075957	1.0	1.0	2L	20075757	20089698	FBgn0004374	neb	FBtr0081332	neb-RA	0
2L	20082418	20083418	1.0	1.0	2L	20075757	20089698	FBgn0004374	neb	FBtr0081332	neb-RA	0
2L	20082418	20083418	1.0	1.0	2L	20079270	20085070	FBgn0263773	fok	FBtr0310558	fok-RA	0
2L	20084477	20085477	1.0	1.0	2L	20075757	20089698	FBgn0004374	neb	FBtr0081332	neb-RA	0
2L	20084477	20085477	1.0	1.0	2L	20079270	20085070	FBgn0263773	fok	FBtr0310558	fok-RA	0
2L	20085899	20086899	0.0	1.0	2L	20075757	20089698	FBgn0004374	neb	FBtr0081332	neb-RA	0
2L	20090878	20091878	1.0	1.0	2L	20089636	20091348	FBgn0032845	CG10747	FBtr0081341	CG10747-RA	0
2L	20090878	20091878	1.0	1.0	2L	20091435	20093152	FBgn0032846	Pyroxd1	FBtr0081333	Pyroxd1-RA	0
2L	20093422	20094422	1.0	1.0	2L	20093088	20093849	FBgn0032847	Taf13	FBtr0081340	Taf13-RA	0
2L	20093422	20094422	1.0	1.0	2L	20093972	20096253	FBgn0032848	nesd	FBtr0081334	nesd-RB	0
2L	20096650	20097650	0.0	1.0	2L	20096329	20097253	FBgn0032849	mRpS18B	FBtr0081338	mRpS18B-RA	0
2L	20096650	20097650	0.0	1.0	2L	20097581	20103375	FBgn0032850	Kua	FBtr0081336	Kua-RA	0
2L	20097486	20098486	1.0	1.0	2L	20097581	20103375	FBgn0032850	Kua	FBtr0081336	Kua-RA	0
2L	20104303	20105303	1.0	1.0	2L	20103386	20104150	FBgn0032851	CG13970	FBtr0089388	CG13970-RA	-153
2L	20132234	20133234	0.0	1.0	2L	20133755	20134923	FBgn0032853	CG10651	FBtr0081378	CG10651-RA	521
2L	20134970	20135970	1.0	0.0	2L	20133755	20134923	FBgn0032853	CG10651	FBtr0081378	CG10651-RA	-47
2L	20249727	20250727	0.0	1.0	2L	20248928	20249722	FBgn0058172	lncRNA:CR40172	FBtr0344578	lncRNA:CR40172-RC	-5
2L	20257964	20258964	0.0	1.0	2L	20255988	20257192	FBgn0259998	CG17571	FBtr0081376	CG17571-RA	-772
2L	20261506	20262506	0.0	1.0	2L	20263419	20264424	FBgn0260000	CG17570	FBtr0081375	CG17570-RA	913
2L	20310910	20311910	1.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20314368	20315368	1.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20320884	20321884	1.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20323665	20324665	0.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20329824	20330824	0.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20335042	20336042	0.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20341635	20342635	0.0	1.0	2L	20311219	20348386	FBgn0003475	spir	FBtr0081352	spir-RA	0
2L	20349876	20350876	1.0	1.0	2L	20348393	20350012	FBgn0011638	La	FBtr0081374	La-RA	0
2L	20349876	20350876	1.0	1.0	2L	20350434	20365254	FBgn0015803	RtGEF	FBtr0081356	RtGEF-RA	0
2L	20351126	20352126	0.0	1.0	2L	20350434	20365254	FBgn0015803	RtGEF	FBtr0081356	RtGEF-RA	0
2L	20352137	20353137	0.0	1.0	2L	20350434	20365254	FBgn0015803	RtGEF	FBtr0081356	RtGEF-RA	0
2L	20381900	20382900	1.0	1.0	2L	20376981	20382356	FBgn0032856	CG16798	FBtr0081371	CG16798-RA	0
2L	20383593	20384593	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	700
2L	20390780	20391780	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20392278	20393278	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20392923	20393923	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20393531	20394531	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20396100	20397100	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20398985	20399985	1.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20400503	20401503	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20402020	20403020	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20402931	20403931	1.0	0.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20403940	20404940	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20406611	20407611	0.0	1.0	2L	20385293	20414800	FBgn0032857	CG10947	FBtr0081369	CG10947-RB	0
2L	20416775	20417775	1.0	1.0	2L	20415173	20416918	FBgn0032858	CG10949	FBtr0081367	CG10949-RA	0
2L	20416775	20417775	1.0	1.0	2L	20417057	20423027	FBgn0032859	Arpc2	FBtr0081358	Arpc2-RA	0
2L	20422274	20423274	1.0	0.0	2L	20417057	20423027	FBgn0032859	Arpc2	FBtr0081358	Arpc2-RA	0
2L	20422274	20423274	1.0	0.0	2L	20423106	20424660	FBgn0032860	CG15130	FBtr0307019	CG15130-RB	0
2L	20422816	20423816	1.0	0.0	2L	20417057	20423027	FBgn0032859	Arpc2	FBtr0081358	Arpc2-RA	0
2L	20422816	20423816	1.0	0.0	2L	20423106	20424660	FBgn0032860	CG15130	FBtr0307019	CG15130-RB	0
2L	20426051	20427051	0.0	1.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20428508	20429508	1.0	1.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20430997	20431997	1.0	0.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20434425	20435425	0.0	1.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20435256	20436256	0.0	1.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20438388	20439388	0.0	1.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20438388	20439388	0.0	1.0	2L	20437264	20438701	FBgn0263582	lncRNA:CR43607	FBtr0309807	lncRNA:CR43607-RA	0
2L	20439840	20440840	1.0	0.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20445357	20446357	1.0	0.0	2L	20426199	20447905	FBgn0263355	CG31688	FBtr0330203	CG31688-RE	0
2L	20449418	20450418	1.0	1.0	2L	20447734	20449964	FBgn0051683	CG31683	FBtr0081365	CG31683-RA	0
2L	20449418	20450418	1.0	1.0	2L	20450225	20456978	FBgn0051687	CG31687	FBtr0332968	CG31687-RC	0
2L	20454504	20455504	1.0	0.0	2L	20450225	20456978	FBgn0051687	CG31687	FBtr0332968	CG31687-RC	0
2L	20458578	20459578	1.0	1.0	2L	20456847	20459075	FBgn0042175	CG18858	FBtr0081364	CG18858-RA	0
2L	20458578	20459578	1.0	1.0	2L	20459342	20461729	FBgn0032863	Cdc23	FBtr0081362	Cdc23-RA	0
2L	20462867	20463867	0.0	1.0	2L	20461585	20463444	FBgn0032864	CG2493	FBtr0081363	CG2493-RA	0
2L	20464170	20465170	0.0	1.0	2L	20464502	20484702	FBgn0266315	lncRNA:CR44980	FBtr0344045	lncRNA:CR44980-RA	0
2L	20478216	20479216	1.0	1.0	2L	20464502	20484702	FBgn0266315	lncRNA:CR44980	FBtr0344045	lncRNA:CR44980-RA	0
2L	20478216	20479216	1.0	1.0	2L	20476711	20478920	FBgn0262879	lncRNA:CR43234	FBtr0344576	lncRNA:CR43234-RC	0
2L	20479173	20480173	0.0	1.0	2L	20464502	20484702	FBgn0266315	lncRNA:CR44980	FBtr0344045	lncRNA:CR44980-RA	0
2L	20483648	20484648	0.0	1.0	2L	20464502	20484702	FBgn0266315	lncRNA:CR44980	FBtr0344045	lncRNA:CR44980-RA	0
2L	20483648	20484648	0.0	1.0	2L	20484399	20487548	FBgn0266901	lncRNA:CR45361	FBtr0345766	lncRNA:CR45361-RA	0
2L	20529317	20530317	0.0	1.0	2L	20531066	20531833	FBgn0265256	CG44270	FBtr0339236	CG44270-RA	749
2L	20549384	20550384	0.0	1.0	2L	20550951	20551354	FBgn0284409	lncRNA:TS1	FBtr0452188	lncRNA:TS1-RA	567
2L	20561377	20562377	0.0	1.0	2L	20562247	20575720	FBgn0266886	lncRNA:CR45347	FBtr0345743	lncRNA:CR45347-RA	0
2L	20561377	20562377	0.0	1.0	2L	20562298	20562448	FBgn0263533	mir-4973	FBtr0309623	mir-4973-RM	0
2L	20569379	20570379	0.0	1.0	2L	20562247	20575720	FBgn0266886	lncRNA:CR45347	FBtr0345743	lncRNA:CR45347-RA	0
2L	20587135	20588135	0.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20591537	20592537	0.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20600167	20601167	0.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20610559	20611559	0.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20615479	20616479	0.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20615479	20616479	0.0	1.0	2L	20614522	20615559	FBgn0032867	CG15475	FBtr0081381	CG15475-RA	0
2L	20625282	20626282	1.0	1.0	2L	20583656	20626206	FBgn0266214	lncRNA:CR44909	FBtr0343861	lncRNA:CR44909-RA	0
2L	20633975	20634975	1.0	0.0	2L	20634515	20635167	FBgn0032868	CG17472	FBtr0081382	CG17472-RA	0
2L	20635040	20636040	1.0	0.0	2L	20634515	20635167	FBgn0032868	CG17472	FBtr0081382	CG17472-RA	0
2L	20637973	20638973	1.0	1.0	2L	20639015	20639578	FBgn0262688	CR43158	FBtr0305612	CR43158-RA	42
2L	20639574	20640574	1.0	0.0	2L	20639015	20639578	FBgn0262688	CR43158	FBtr0305612	CR43158-RA	0
2L	20639574	20640574	1.0	0.0	2L	20640121	20640718	FBgn0051680	CG31680	FBtr0081383	CG31680-RA	0
2L	20640441	20641441	1.0	0.0	2L	20640121	20640718	FBgn0051680	CG31680	FBtr0081383	CG31680-RA	0
2L	20640441	20641441	1.0	0.0	2L	20640917	20642216	FBgn0261058	Sfp38D	FBtr0301938	Sfp38D-RA	0
2L	20645135	20646135	1.0	1.0	2L	20643351	20645791	FBgn0016054	phr6-4	FBtr0081404	phr6-4-RA	0
2L	20645135	20646135	1.0	1.0	2L	20645822	20647381	FBgn0032870	CG2608	FBtr0081384	CG2608-RA	0
2L	20647111	20648111	1.0	1.0	2L	20645822	20647381	FBgn0032870	CG2608	FBtr0081384	CG2608-RA	0
2L	20647111	20648111	1.0	1.0	2L	20647533	20648848	FBgn0259936	Uhg3	FBtr0081385	Uhg3-RA	0
2L	20647111	20648111	1.0	1.0	2L	20647817	20647891	FBgn0082938	snoRNA:Me28S-C2645a	FBtr0113556	snoRNA:Me28S-C2645a-RA	0
2L	20647111	20648111	1.0	1.0	2L	20648051	20648125	FBgn0082937	snoRNA:Me28S-C2645b	FBtr0113557	snoRNA:Me28S-C2645b-RA	0
2L	20649800	20650800	1.0	1.0	2L	20648912	20650079	FBgn0042133	CG18810	FBtr0081386	CG18810-RA	0
2L	20649800	20650800	1.0	1.0	2L	20650189	20650898	FBgn0032871	CG2611	FBtr0081387	CG2611-RA	0
2L	20649800	20650800	1.0	1.0	2L	20650755	20656178	FBgn0261787	brun	FBtr0081403	brun-RA	0
2L	20655690	20656690	1.0	1.0	2L	20650755	20656178	FBgn0261787	brun	FBtr0081403	brun-RA	0
2L	20655690	20656690	1.0	1.0	2L	20656426	20659218	FBgn0032873	CG2614	FBtr0081388	CG2614-RA	0
2L	20664229	20665229	1.0	0.0	2L	20659132	20675941	FBgn0051678	CG31678	FBtr0290059	CG31678-RB	0
2L	20664229	20665229	1.0	0.0	2L	20664882	20668605	FBgn0266356	lncRNA:CR45004	FBtr0344107	lncRNA:CR45004-RA	0
2L	20671006	20672006	1.0	0.0	2L	20659132	20675941	FBgn0051678	CG31678	FBtr0290059	CG31678-RB	0
2L	20673571	20674571	1.0	1.0	2L	20659132	20675941	FBgn0051678	CG31678	FBtr0290059	CG31678-RB	0
2L	20674629	20675629	0.0	1.0	2L	20659132	20675941	FBgn0051678	CG31678	FBtr0290059	CG31678-RB	0
2L	20675493	20676493	1.0	1.0	2L	20659132	20675941	FBgn0051678	CG31678	FBtr0290059	CG31678-RB	0
2L	20675493	20676493	1.0	1.0	2L	20676045	20678979	FBgn0086657	IKKepsilon	FBtr0081390	IKKepsilon-RB	0
2L	20681439	20682439	1.0	1.0	2L	20678921	20681846	FBgn0032876	Cen	FBtr0081399	Cen-RA	0
2L	20681439	20682439	1.0	1.0	2L	20682368	20683629	FBgn0032877	CG2617	FBtr0081391	CG2617-RA	0
2L	20694825	20695825	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20700381	20701381	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20702249	20703249	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20704569	20705569	0.0	1.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20705621	20706621	0.0	1.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20709787	20710787	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20709787	20710787	1.0	0.0	2L	20710096	20711006	FBgn0265076	lncRNA:CR44187	FBtr0336826	lncRNA:CR44187-RA	0
2L	20710865	20711865	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20710865	20711865	1.0	0.0	2L	20710096	20711006	FBgn0265076	lncRNA:CR44187	FBtr0336826	lncRNA:CR44187-RA	0
2L	20710865	20711865	1.0	0.0	2L	20711202	20712300	FBgn0265077	lncRNA:CR44188	FBtr0336827	lncRNA:CR44188-RA	0
2L	20711464	20712464	1.0	0.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20711464	20712464	1.0	0.0	2L	20711202	20712300	FBgn0265077	lncRNA:CR44188	FBtr0336827	lncRNA:CR44188-RA	0
2L	20713361	20714361	0.0	1.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20714271	20715271	1.0	1.0	2L	20683462	20714588	FBgn0014859	Hr38	FBtr0081397	Hr38-RB	0
2L	20723957	20724957	1.0	0.0	2L	20724209	20726551	FBgn0032878	CG9316	FBtr0081396	CG9316-RA	0
2L	20733523	20734523	1.0	1.0	2L	20730416	20734309	FBgn0032880	TM9SF2	FBtr0081393	TM9SF2-RA	0
2L	20734848	20735848	1.0	1.0	2L	20734609	20750941	FBgn0262743	Fs(2)Ket	FBtr0305586	Fs(2)Ket-RD	0
2L	20746423	20747423	1.0	1.0	2L	20734609	20750941	FBgn0262743	Fs(2)Ket	FBtr0305586	Fs(2)Ket-RD	0
2L	20749687	20750687	1.0	0.0	2L	20734609	20750941	FBgn0262743	Fs(2)Ket	FBtr0305586	Fs(2)Ket-RD	0
2L	20751992	20752992	1.0	1.0	2L	20750934	20752341	FBgn0032881	Amacr	FBtr0081460	Amacr-RA	0
2L	20751992	20752992	1.0	1.0	2L	20752476	20754655	FBgn0032882	Ns4	FBtr0081409	Ns4-RA	0
2L	20758237	20759237	1.0	1.0	2L	20758144	20768053	FBgn0011202	dia	FBtr0081410	dia-RA	0
2L	20759912	20760912	1.0	1.0	2L	20758144	20768053	FBgn0011202	dia	FBtr0081410	dia-RA	0
2L	20760657	20761657	0.0	1.0	2L	20758144	20768053	FBgn0011202	dia	FBtr0081410	dia-RA	0
2L	20761603	20762603	1.0	0.0	2L	20758144	20768053	FBgn0011202	dia	FBtr0081410	dia-RA	0
2L	20770049	20771049	1.0	1.0	2L	20770731	20783135	FBgn0000251	cad	FBtr0081412	cad-RA	0
2L	20782782	20783782	1.0	1.0	2L	20770731	20783135	FBgn0000251	cad	FBtr0081412	cad-RA	0
2L	20787370	20788370	1.0	1.0	2L	20787656	20789098	FBgn0032884	Pomp	FBtr0081414	Pomp-RA	0
2L	20793293	20794293	1.0	1.0	2L	20788662	20797042	FBgn0250785	vari	FBtr0089947	vari-RB	0
2L	20796935	20797935	1.0	1.0	2L	20788662	20797042	FBgn0250785	vari	FBtr0089947	vari-RB	0
2L	20796935	20797935	1.0	1.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20798039	20799039	0.0	1.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20798564	20799564	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20800130	20801130	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20803323	20804323	0.0	1.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20804119	20805119	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20805635	20806635	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20806681	20807681	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20807602	20808602	1.0	1.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20808857	20809857	1.0	1.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20810716	20811716	1.0	0.0	2L	20797715	20814331	FBgn0032886	CG9328	FBtr0081415	CG9328-RB	0
2L	20821834	20822834	1.0	1.0	2L	20822828	20827744	FBgn0032889	CG9331	FBtr0081419	CG9331-RD	0
2L	20823317	20824317	1.0	1.0	2L	20822828	20827744	FBgn0032889	CG9331	FBtr0081419	CG9331-RD	0
2L	20824083	20825083	1.0	0.0	2L	20822828	20827744	FBgn0032889	CG9331	FBtr0081419	CG9331-RD	0
2L	20829550	20830550	1.0	1.0	2L	20829609	20831161	FBgn0051673	CG31673	FBtr0081422	CG31673-RA	0
2L	20830718	20831718	1.0	1.0	2L	20829609	20831161	FBgn0051673	CG31673	FBtr0081422	CG31673-RA	0
2L	20830718	20831718	1.0	1.0	2L	20831262	20832859	FBgn0051674	CG31674	FBtr0081423	CG31674-RA	0
2L	20835222	20836222	1.0	0.0	2L	20832849	20835840	FBgn0032891	Oseg5	FBtr0290042	Oseg5-RB	0
2L	20836397	20837397	1.0	0.0	2L	20836621	20837985	FBgn0028986	Spn38F	FBtr0081450	Spn38F-RA	0
2L	20837685	20838685	1.0	0.0	2L	20836621	20837985	FBgn0028986	Spn38F	FBtr0081450	Spn38F-RA	0
2L	20839974	20840974	1.0	1.0	2L	20840750	20849182	FBgn0051676	CG31676	FBtr0081424	CG31676-RA	0
2L	20845276	20846276	1.0	1.0	2L	20840750	20849182	FBgn0051676	CG31676	FBtr0081424	CG31676-RA	0
2L	20846658	20847658	1.0	0.0	2L	20840750	20849182	FBgn0051676	CG31676	FBtr0081424	CG31676-RA	0
2L	20849972	20850972	0.0	1.0	2L	20849300	20850987	FBgn0032894	CG14402	FBtr0081425	CG14402-RA	0
2L	20851991	20852991	1.0	1.0	2L	20852578	20857113	FBgn0032895	twit	FBtr0081426	twit-RA	0
2L	20858412	20859412	1.0	1.0	2L	20858695	20861014	FBgn0032897	CG9336	FBtr0081427	CG9336-RA	0
2L	20859550	20860550	0.0	1.0	2L	20858695	20861014	FBgn0032897	CG9336	FBtr0081427	CG9336-RA	0
2L	20860813	20861813	1.0	0.0	2L	20858695	20861014	FBgn0032897	CG9336	FBtr0081427	CG9336-RA	0
2L	20864409	20865409	1.0	1.0	2L	20865215	20867709	FBgn0032899	CG9338	FBtr0081428	CG9338-RA	0
2L	20868613	20869613	1.0	0.0	2L	20867755	20869650	FBgn0051675	CG31675	FBtr0081429	CG31675-RA	0
2L	20869463	20870463	1.0	1.0	2L	20867755	20869650	FBgn0051675	CG31675	FBtr0081429	CG31675-RA	0
2L	20869463	20870463	1.0	1.0	2L	20869854	20871565	FBgn0032900	CG14401	FBtr0081430	CG14401-RA	0
2L	20870268	20871268	0.0	1.0	2L	20869854	20871565	FBgn0032900	CG14401	FBtr0081430	CG14401-RA	0
2L	20874149	20875149	0.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20874149	20875149	0.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20874149	20875149	0.0	1.0	2L	20874114	20875540	FBgn0266316	asRNA:CR44981	FBtr0344046	asRNA:CR44981-RA	0
2L	20876454	20877454	0.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20876454	20877454	0.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20877905	20878905	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20877905	20878905	1.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20879287	20880287	0.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20879287	20880287	0.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20883668	20884668	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20883668	20884668	1.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20885513	20886513	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20885513	20886513	1.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20887553	20888553	0.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20887553	20888553	0.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20890071	20891071	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20890071	20891071	1.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20890839	20891839	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
2L	20890839	20891839	1.0	1.0	2L	20871335	20918931	FBgn0263996	CG43739	FBtr0330258	CG43739-RA	0
2L	20896115	20897115	1.0	1.0	2L	20871335	20918931	FBgn0032901	sky	FBtr0081442	sky-RB	0
