Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Distance
2L,10333964,10334964,1.0,1.0,2L,10122129,10122771,FBgn0032184,-211194
2L,10339041,10340041,1.0,1.0,2L,10122129,10122771,FBgn0032184,-216271
2L,10341310,10342310,1.0,1.0,2L,10122129,10122771,FBgn0032184,-218540
2L,10342322,10343322,1.0,1.0,2L,10122129,10122771,FBgn0032184,-219552
2L,10343921,10344921,0.0,1.0,2L,10122129,10122771,FBgn0032184,-221151
2L,10353484,10354484,0.0,1.0,2L,10567255,10568012,FBgn0032268,212772
2L,10356538,10357538,1.0,1.0,2L,10567255,10568012,FBgn0032268,209718
2L,10359418,10360418,1.0,0.0,2L,10567255,10568012,FBgn0032268,206838
2L,10360456,10361456,1.0,0.0,2L,10567255,10568012,FBgn0032268,205800
2L,10362251,10363251,1.0,1.0,2L,10567255,10568012,FBgn0032268,204005
2L,10364041,10365041,0.0,1.0,2L,10567255,10568012,FBgn0032268,202215
2L,10366503,10367503,1.0,1.0,2L,10567255,10568012,FBgn0032268,199753
2L,10371067,10372067,1.0,0.0,2L,10567255,10568012,FBgn0032268,195189
2L,10373471,10374471,0.0,1.0,2L,10567255,10568012,FBgn0032268,192785
2L,10375193,10376193,1.0,1.0,2L,10567255,10568012,FBgn0032268,191063
2L,10376044,10377044,0.0,1.0,2L,10567255,10568012,FBgn0032268,190212
2L,10379683,10380683,1.0,1.0,2L,10567255,10568012,FBgn0032268,186573
2L,10386110,10387110,1.0,1.0,2L,10567255,10568012,FBgn0032268,180146
2L,10387973,10388973,1.0,1.0,2L,10567255,10568012,FBgn0032268,178283
2L,10390328,10391328,1.0,0.0,2L,10567255,10568012,FBgn0032268,175928
2L,10395579,10396579,1.0,1.0,2L,10567255,10568012,FBgn0032268,170677
2L,10396697,10397697,1.0,1.0,2L,10567255,10568012,FBgn0032268,169559
2L,10403226,10404226,1.0,0.0,2L,10567255,10568012,FBgn0032268,163030
2L,10407836,10408836,1.0,1.0,2L,10567255,10568012,FBgn0032268,158420
2L,10413206,10414206,1.0,1.0,2L,10567255,10568012,FBgn0032268,153050
2L,10418704,10419704,0.0,1.0,2L,10567255,10568012,FBgn0032268,147552
2L,10422221,10423221,0.0,1.0,2L,10567255,10568012,FBgn0032268,144035
2L,10423069,10424069,1.0,1.0,2L,10567255,10568012,FBgn0032268,143187
2L,10423626,10424626,1.0,0.0,2L,10567255,10568012,FBgn0032268,142630
2L,10426349,10427349,1.0,1.0,2L,10567255,10568012,FBgn0032268,139907
2L,10428364,10429364,1.0,1.0,2L,10567255,10568012,FBgn0032268,137892
2L,10430632,10431632,1.0,1.0,2L,10567255,10568012,FBgn0032268,135624
2L,10434919,10435919,0.0,1.0,2L,10567255,10568012,FBgn0032268,131337
2L,10437208,10438208,1.0,1.0,2L,10567255,10568012,FBgn0032268,129048
2L,10457120,10458120,1.0,1.0,2L,10567255,10568012,FBgn0032268,109136
2L,10466829,10467829,0.0,1.0,2L,10567255,10568012,FBgn0032268,99427
2L,10468066,10469066,0.0,1.0,2L,10567255,10568012,FBgn0032268,98190
2L,10469905,10470905,0.0,1.0,2L,10567255,10568012,FBgn0032268,96351
2L,10471050,10472050,0.0,1.0,2L,10567255,10568012,FBgn0032268,95206
2L,10476695,10477695,0.0,1.0,2L,10567255,10568012,FBgn0032268,89561
2L,10479585,10480585,0.0,1.0,2L,10567255,10568012,FBgn0032268,86671
2L,10482842,10483842,1.0,1.0,2L,10567255,10568012,FBgn0032268,83414
2L,10488248,10489248,1.0,1.0,2L,10567255,10568012,FBgn0032268,78008
2L,10495987,10496987,1.0,1.0,2L,10567255,10568012,FBgn0032268,70269
2L,10499336,10500336,1.0,1.0,2L,10567255,10568012,FBgn0032268,66920
2L,10500259,10501259,1.0,0.0,2L,10567255,10568012,FBgn0032268,65997
2L,10501240,10502240,1.0,0.0,2L,10567255,10568012,FBgn0032268,65016
2L,10501881,10502881,1.0,0.0,2L,10567255,10568012,FBgn0032268,64375
2L,10502486,10503486,1.0,0.0,2L,10567255,10568012,FBgn0032268,63770
2L,10506671,10507671,1.0,1.0,2L,10567255,10568012,FBgn0032268,59585
2L,10509897,10510897,0.0,1.0,2L,10567255,10568012,FBgn0032268,56359
2L,10510962,10511962,1.0,0.0,2L,10567255,10568012,FBgn0032268,55294
2L,10513419,10514419,0.0,1.0,2L,10567255,10568012,FBgn0032268,52837
2L,10514284,10515284,1.0,1.0,2L,10567255,10568012,FBgn0032268,51972
2L,10514940,10515940,1.0,0.0,2L,10567255,10568012,FBgn0032268,51316
2L,10516398,10517398,1.0,1.0,2L,10567255,10568012,FBgn0032268,49858
2L,10519422,10520422,0.0,1.0,2L,10567255,10568012,FBgn0032268,46834
2L,10521897,10522897,0.0,1.0,2L,10567255,10568012,FBgn0032268,44359
2L,10528704,10529704,1.0,1.0,2L,10567255,10568012,FBgn0032268,37552
2L,10541958,10542958,0.0,1.0,2L,10567255,10568012,FBgn0032268,24298
2L,10544277,10545277,1.0,1.0,2L,10567255,10568012,FBgn0032268,21979
2L,10553462,10554462,0.0,1.0,2L,10567255,10568012,FBgn0032268,12794
2L,10559955,10560955,0.0,1.0,2L,10567255,10568012,FBgn0032268,6301
2L,10560937,10561937,0.0,1.0,2L,10567255,10568012,FBgn0032268,5319
2L,10561986,10562986,0.0,1.0,2L,10567255,10568012,FBgn0032268,4270
2L,10563324,10564324,0.0,1.0,2L,10567255,10568012,FBgn0032268,2932
2L,10568678,10569678,1.0,0.0,2L,10567255,10568012,FBgn0032268,-667
2L,10583559,10584559,0.0,1.0,2L,10567255,10568012,FBgn0032268,-15548
2L,10590339,10591339,1.0,0.0,2L,10567255,10568012,FBgn0032268,-22328
2L,10592808,10593808,1.0,0.0,2L,10567255,10568012,FBgn0032268,-24797
2L,10599857,10600857,1.0,0.0,2L,10567255,10568012,FBgn0032268,-31846
2L,10605923,10606923,0.0,1.0,2L,10567255,10568012,FBgn0032268,-37912
2L,10608445,10609445,1.0,0.0,2L,10567255,10568012,FBgn0032268,-40434
2L,10614704,10615704,1.0,1.0,2L,10658281,10658559,FBgn0267254,42578
2L,10616341,10617341,1.0,1.0,2L,10658281,10658559,FBgn0267254,40941
2L,10628155,10629155,0.0,1.0,2L,10658281,10658559,FBgn0267254,29127
2L,10634856,10635856,0.0,1.0,2L,10658281,10658559,FBgn0267254,22426
2L,10635393,10636393,0.0,1.0,2L,10658281,10658559,FBgn0267254,21889
2L,10636278,10637278,1.0,0.0,2L,10658281,10658559,FBgn0267254,21004
2L,10638016,10639016,1.0,0.0,2L,10658281,10658559,FBgn0267254,19266
2L,10643379,10644379,1.0,0.0,2L,10658281,10658559,FBgn0267254,13903
2L,10645780,10646780,1.0,0.0,2L,10658281,10658559,FBgn0267254,11502
2L,10661036,10662036,0.0,1.0,2L,10658281,10658559,FBgn0267254,-2478
2L,10661578,10662578,0.0,1.0,2L,10658281,10658559,FBgn0267254,-3020
2L,10686621,10687621,1.0,1.0,2L,10658281,10658559,FBgn0267254,-28063
2L,10691410,10692410,1.0,1.0,2L,10658281,10658559,FBgn0267254,-32852
2L,10693586,10694586,0.0,1.0,2L,10658281,10658559,FBgn0267254,-35028
2L,10694213,10695213,0.0,1.0,2L,10658281,10658559,FBgn0267254,-35655
2L,10709084,10710084,1.0,0.0,2L,10658281,10658559,FBgn0267254,-50526
2L,10710904,10711904,1.0,1.0,2L,10658281,10658559,FBgn0267254,-52346
2L,10720361,10721361,1.0,0.0,2L,10658281,10658559,FBgn0267254,-61803
2L,10728478,10729478,1.0,0.0,2L,10658281,10658559,FBgn0267254,-69920
2L,10732073,10733073,1.0,1.0,2L,10658281,10658559,FBgn0267254,-73515
2L,10735486,10736486,1.0,1.0,2L,10658281,10658559,FBgn0267254,-76928
2L,10737009,10738009,1.0,1.0,2L,10658281,10658559,FBgn0267254,-78451
2L,10738567,10739567,1.0,0.0,2L,10658281,10658559,FBgn0267254,-80009
2L,10741029,10742029,1.0,0.0,2L,10658281,10658559,FBgn0267254,-82471
2L,10743357,10744357,1.0,1.0,2L,10658281,10658559,FBgn0267254,-84799
2L,10745634,10746634,1.0,0.0,2L,10658281,10658559,FBgn0267254,-87076
2L,10746830,10747830,0.0,1.0,2L,10658281,10658559,FBgn0267254,-88272
2L,10751645,10752645,0.0,1.0,2L,10658281,10658559,FBgn0267254,-93087
2L,10755808,10756808,1.0,1.0,2L,10658281,10658559,FBgn0267254,-97250
2L,10756775,10757775,1.0,1.0,2L,10658281,10658559,FBgn0267254,-98217
2L,10759785,10760785,0.0,1.0,2L,10658281,10658559,FBgn0267254,-101227
2L,10760667,10761667,0.0,1.0,2L,10658281,10658559,FBgn0267254,-102109
2L,10767314,10768314,1.0,1.0,2L,10870167,10870722,FBgn0032311,101854
2L,10769388,10770388,1.0,1.0,2L,10870167,10870722,FBgn0032311,99780
2L,10771291,10772291,1.0,0.0,2L,10870167,10870722,FBgn0032311,97877
2L,10773734,10774734,1.0,1.0,2L,10870167,10870722,FBgn0032311,95434
2L,10777321,10778321,1.0,1.0,2L,10870167,10870722,FBgn0032311,91847
2L,10779426,10780426,1.0,0.0,2L,10870167,10870722,FBgn0032311,89742
2L,10785483,10786483,0.0,1.0,2L,10870167,10870722,FBgn0032311,83685
2L,10796241,10797241,1.0,0.0,2L,10870167,10870722,FBgn0032311,72927
2L,10799307,10800307,1.0,0.0,2L,10870167,10870722,FBgn0032311,69861
2L,10800676,10801676,1.0,1.0,2L,10870167,10870722,FBgn0032311,68492
2L,10801196,10802196,1.0,0.0,2L,10870167,10870722,FBgn0032311,67972
2L,10808523,10809523,1.0,0.0,2L,10870167,10870722,FBgn0032311,60645
2L,10814336,10815336,1.0,0.0,2L,10870167,10870722,FBgn0032311,54832
2L,10823840,10824840,1.0,0.0,2L,10870167,10870722,FBgn0032311,45328
2L,10837109,10838109,0.0,1.0,2L,10870167,10870722,FBgn0032311,32059
2L,10841824,10842824,1.0,1.0,2L,10870167,10870722,FBgn0032311,27344
2L,10849108,10850108,1.0,0.0,2L,10870167,10870722,FBgn0032311,20060
2L,10849958,10850958,1.0,1.0,2L,10870167,10870722,FBgn0032311,19210
2L,10851121,10852121,0.0,1.0,2L,10870167,10870722,FBgn0032311,18047
2L,10854263,10855263,1.0,1.0,2L,10870167,10870722,FBgn0032311,14905
2L,10855950,10856950,1.0,1.0,2L,10870167,10870722,FBgn0032311,13218
2L,10858317,10859317,1.0,1.0,2L,10870167,10870722,FBgn0032311,10851
2L,10863270,10864270,1.0,0.0,2L,10870167,10870722,FBgn0032311,5898
2L,10866458,10867458,1.0,1.0,2L,10870167,10870722,FBgn0032311,2710
2L,10872183,10873183,0.0,1.0,2L,10870167,10870722,FBgn0032311,-1462
2L,10890339,10891339,0.0,1.0,2L,10870167,10870722,FBgn0032311,-19618
2L,10899688,10900688,0.0,1.0,2L,10870167,10870722,FBgn0032311,-28967
2L,10919781,10920781,0.0,1.0,2L,10936662,10937931,FBgn0032318,15882
2L,10926144,10927144,0.0,1.0,2L,10936662,10937931,FBgn0032318,9519
2L,10927030,10928030,0.0,1.0,2L,10936662,10937931,FBgn0032318,8633
2L,10932798,10933798,0.0,1.0,2L,10936662,10937931,FBgn0032318,2865
2L,10934818,10935818,1.0,0.0,2L,10936662,10937931,FBgn0032318,845
2L,10935954,10936954,1.0,0.0,2L,10936662,10937931,FBgn0032318,0
2L,10936743,10937743,1.0,0.0,2L,10936662,10937931,FBgn0032318,0
2L,10963700,10964700,0.0,1.0,2L,10936662,10937931,FBgn0032318,-25770
2L,10964197,10965197,0.0,1.0,2L,10936662,10937931,FBgn0032318,-26267
2L,10967353,10968353,1.0,1.0,2L,10936662,10937931,FBgn0032318,-29423
2L,10969755,10970755,1.0,1.0,2L,10936662,10937931,FBgn0032318,-31825
2L,10974692,10975692,1.0,0.0,2L,10936662,10937931,FBgn0032318,-36762
2L,10976225,10977225,1.0,1.0,2L,10936662,10937931,FBgn0032318,-38295
2L,10987475,10988475,1.0,1.0,2L,11034795,11035308,FBgn0040967,46321
2L,10989081,10990081,1.0,1.0,2L,11034795,11035308,FBgn0040967,44715
2L,11003599,11004599,1.0,1.0,2L,11034795,11035308,FBgn0040967,30197
2L,11004433,11005433,1.0,1.0,2L,11034795,11035308,FBgn0040967,29363
2L,11010723,11011723,1.0,1.0,2L,11034795,11035308,FBgn0040967,23073
2L,11015040,11016040,1.0,0.0,2L,11034795,11035308,FBgn0040967,18756
2L,11025542,11026542,1.0,0.0,2L,11034795,11035308,FBgn0040967,8254
2L,11037927,11038927,1.0,0.0,2L,11034795,11035308,FBgn0040967,-2620
2L,11044654,11045654,1.0,1.0,2L,11034795,11035308,FBgn0040967,-9347
2L,11049420,11050420,0.0,1.0,2L,11034795,11035308,FBgn0040967,-14113
2L,11050055,11051055,1.0,0.0,2L,11034795,11035308,FBgn0040967,-14748
2L,11051144,11052144,1.0,0.0,2L,11034795,11035308,FBgn0040967,-15837
2L,11052524,11053524,1.0,0.0,2L,11034795,11035308,FBgn0040967,-17217
2L,11054573,11055573,1.0,0.0,2L,11071027,11071532,FBgn0032335,15455
2L,11057434,11058434,1.0,1.0,2L,11071027,11071532,FBgn0032335,12594
2L,11058853,11059853,0.0,1.0,2L,11071027,11071532,FBgn0032335,11175
2L,11060827,11061827,0.0,1.0,2L,11071027,11071532,FBgn0032335,9201
2L,11065059,11066059,1.0,1.0,2L,11071027,11071532,FBgn0032335,4969
2L,11066256,11067256,1.0,1.0,2L,11071027,11071532,FBgn0032335,3772
2L,11081692,11082692,0.0,1.0,2L,11071027,11071532,FBgn0032335,-10161
2L,11085159,11086159,0.0,1.0,2L,11071027,11071532,FBgn0032335,-13628
2L,11086447,11087447,0.0,1.0,2L,11071027,11071532,FBgn0032335,-14916
2L,11091031,11092031,1.0,1.0,2L,11071027,11071532,FBgn0032335,-19500
2L,11100229,11101229,1.0,1.0,2L,11071027,11071532,FBgn0032335,-28698
2L,11106214,11107214,1.0,1.0,2L,11071027,11071532,FBgn0032335,-34683
2L,11112760,11113760,0.0,1.0,2L,11071027,11071532,FBgn0032335,-41229
2L,11119690,11120690,1.0,1.0,2L,11071027,11071532,FBgn0032335,-48159
2L,11123168,11124168,1.0,1.0,2L,11071027,11071532,FBgn0032335,-51637
2L,11130121,11131121,1.0,1.0,2L,11071027,11071532,FBgn0032335,-58590
2L,11135764,11136764,0.0,1.0,2L,11071027,11071532,FBgn0032335,-64233
2L,11148723,11149723,0.0,1.0,2L,11071027,11071532,FBgn0032335,-77192
2L,11153143,11154143,1.0,0.0,2L,11071027,11071532,FBgn0032335,-81612
2L,11154899,11155899,1.0,1.0,2L,11071027,11071532,FBgn0032335,-83368
2L,11167361,11168361,1.0,1.0,2L,11071027,11071532,FBgn0032335,-95830
2L,11168588,11169588,1.0,1.0,2L,11071027,11071532,FBgn0032335,-97057
2L,11174041,11175041,0.0,1.0,2L,11071027,11071532,FBgn0032335,-102510
2L,11178771,11179771,1.0,1.0,2L,11071027,11071532,FBgn0032335,-107240
2L,11182275,11183275,0.0,1.0,2L,11071027,11071532,FBgn0032335,-110744
2L,11193671,11194671,0.0,1.0,2L,11071027,11071532,FBgn0032335,-122140
2L,11203254,11204254,0.0,1.0,2L,11071027,11071532,FBgn0032335,-131723
2L,11210021,11211021,1.0,1.0,2L,11071027,11071532,FBgn0032335,-138490
2L,11210845,11211845,0.0,1.0,2L,11071027,11071532,FBgn0032335,-139314
2L,11217822,11218822,1.0,1.0,2L,11071027,11071532,FBgn0032335,-146291
2L,11218774,11219774,1.0,1.0,2L,11071027,11071532,FBgn0032335,-147243
2L,11219908,11220908,0.0,1.0,2L,11071027,11071532,FBgn0032335,-148377
2L,11220862,11221862,1.0,1.0,2L,11071027,11071532,FBgn0032335,-149331
2L,11245499,11246499,0.0,1.0,2L,11071027,11071532,FBgn0032335,-173968
2L,11247200,11248200,0.0,1.0,2L,11071027,11071532,FBgn0032335,-175669
2L,11249360,11250360,0.0,1.0,2L,11071027,11071532,FBgn0032335,-177829
2L,11268474,11269474,1.0,1.0,2L,11071027,11071532,FBgn0032335,-196943
2L,11269383,11270383,0.0,1.0,2L,11071027,11071532,FBgn0032335,-197852
2L,11271666,11272666,1.0,1.0,2L,11071027,11071532,FBgn0032335,-200135
2L,11277717,11278717,1.0,1.0,2L,11484707,11486949,FBgn0263087,205991
2L,11277717,11278717,1.0,1.0,2L,11484707,11486949,FBgn0003313,205991
2L,11278671,11279671,1.0,0.0,2L,11484707,11486949,FBgn0263087,205037
2L,11278671,11279671,1.0,0.0,2L,11484707,11486949,FBgn0003313,205037
2L,11280034,11281034,1.0,1.0,2L,11484707,11486949,FBgn0263087,203674
2L,11280034,11281034,1.0,1.0,2L,11484707,11486949,FBgn0003313,203674
2L,11281682,11282682,1.0,1.0,2L,11484707,11486949,FBgn0263087,202026
2L,11281682,11282682,1.0,1.0,2L,11484707,11486949,FBgn0003313,202026
2L,11316143,11317143,1.0,0.0,2L,11484707,11486949,FBgn0263087,167565
2L,11316143,11317143,1.0,0.0,2L,11484707,11486949,FBgn0003313,167565
2L,11329250,11330250,0.0,1.0,2L,11484707,11486949,FBgn0263087,154458
2L,11329250,11330250,0.0,1.0,2L,11484707,11486949,FBgn0003313,154458
2L,11339533,11340533,1.0,0.0,2L,11484707,11486949,FBgn0263087,144175
2L,11339533,11340533,1.0,0.0,2L,11484707,11486949,FBgn0003313,144175
2L,11358321,11359321,1.0,1.0,2L,11484707,11486949,FBgn0263087,125387
2L,11358321,11359321,1.0,1.0,2L,11484707,11486949,FBgn0003313,125387
2L,11440375,11441375,1.0,0.0,2L,11484707,11486949,FBgn0263087,43333
2L,11440375,11441375,1.0,0.0,2L,11484707,11486949,FBgn0003313,43333
2L,11445459,11446459,1.0,1.0,2L,11484707,11486949,FBgn0263087,38249
2L,11445459,11446459,1.0,1.0,2L,11484707,11486949,FBgn0003313,38249
2L,11447288,11448288,1.0,1.0,2L,11484707,11486949,FBgn0263087,36420
2L,11447288,11448288,1.0,1.0,2L,11484707,11486949,FBgn0003313,36420
2L,11474691,11475691,1.0,0.0,2L,11484707,11486949,FBgn0263087,9017
2L,11474691,11475691,1.0,0.0,2L,11484707,11486949,FBgn0003313,9017
2L,11488190,11489190,0.0,1.0,2L,11484707,11486949,FBgn0263087,-1242
2L,11488190,11489190,0.0,1.0,2L,11484707,11486949,FBgn0003313,-1242
2L,11492181,11493181,0.0,1.0,2L,11484707,11486949,FBgn0263087,-5233
2L,11492181,11493181,0.0,1.0,2L,11484707,11486949,FBgn0003313,-5233
2L,11498412,11499412,1.0,1.0,2L,11484707,11486949,FBgn0263087,-11464
2L,11498412,11499412,1.0,1.0,2L,11484707,11486949,FBgn0003313,-11464
2L,11516329,11517329,1.0,1.0,2L,11536145,11536844,FBgn0263386,18817
2L,11526205,11527205,1.0,1.0,2L,11536145,11536844,FBgn0263386,8941
2L,11527655,11528655,1.0,1.0,2L,11536145,11536844,FBgn0263386,7491
2L,11528320,11529320,1.0,1.0,2L,11536145,11536844,FBgn0263386,6826
2L,11530967,11531967,0.0,1.0,2L,11536145,11536844,FBgn0263386,4179
2L,11536963,11537963,0.0,1.0,2L,11536145,11536844,FBgn0263386,-120
2L,11562859,11563859,0.0,1.0,2L,11536145,11536844,FBgn0263386,-26016
2L,11570204,11571204,0.0,1.0,2L,11591339,11591678,FBgn0267327,20136
2L,11580675,11581675,0.0,1.0,2L,11591339,11591678,FBgn0267327,9665
2L,11581588,11582588,0.0,1.0,2L,11591339,11591678,FBgn0267327,8752
2L,11587998,11588998,1.0,0.0,2L,11591339,11591678,FBgn0267327,2342
2L,11591456,11592456,1.0,1.0,2L,11591339,11591678,FBgn0267327,0
2L,11602069,11603069,0.0,1.0,2L,11591339,11591678,FBgn0267327,-10392
2L,11608880,11609880,1.0,1.0,2L,11591339,11591678,FBgn0267327,-17203
2L,11612732,11613732,0.0,1.0,2L,11591339,11591678,FBgn0267327,-21055
2L,11627739,11628739,0.0,1.0,2L,11651331,11652010,FBgn0032370,22593
2L,11640414,11641414,0.0,1.0,2L,11651331,11652010,FBgn0032370,9918
2L,11643724,11644724,0.0,1.0,2L,11651331,11652010,FBgn0032370,6608
2L,11644396,11645396,0.0,1.0,2L,11651331,11652010,FBgn0032370,5936
2L,11654579,11655579,0.0,1.0,2L,11652448,11654164,FBgn0032371,-416
2L,11656447,11657447,0.0,1.0,2L,11657410,11657992,FBgn0262786,0
2L,11657752,11658752,0.0,1.0,2L,11657410,11657992,FBgn0262786,0
2L,11658196,11659196,0.0,1.0,2L,11657410,11657992,FBgn0262786,-205
2L,11661479,11662479,1.0,0.0,2L,11663259,11663872,FBgn0265670,781
2L,11662723,11663723,1.0,0.0,2L,11663259,11663872,FBgn0265670,0
2L,11663656,11664656,1.0,0.0,2L,11663259,11663872,FBgn0265670,0
2L,11664780,11665780,1.0,0.0,2L,11663259,11663872,FBgn0265670,-909
2L,11669675,11670675,0.0,1.0,2L,11663259,11663872,FBgn0265670,-5804
2L,11680794,11681794,1.0,0.0,2L,11663259,11663872,FBgn0265670,-16923
2L,11681912,11682912,1.0,0.0,2L,11663259,11663872,FBgn0265670,-18041
2L,11753626,11754626,1.0,0.0,2L,11754085,11754502,FBgn0259962,0
2L,11755723,11756723,0.0,1.0,2L,11754085,11754502,FBgn0259962,-1222
2L,11759295,11760295,0.0,1.0,2L,11754085,11754502,FBgn0259962,-4794
2L,11760875,11761875,0.0,1.0,2L,11754085,11754502,FBgn0259962,-6374
2L,11763187,11764187,0.0,1.0,2L,11754085,11754502,FBgn0259962,-8686
2L,11764411,11765411,0.0,1.0,2L,11754085,11754502,FBgn0259962,-9910
2L,11766926,11767926,0.0,1.0,2L,11754085,11754502,FBgn0259962,-12425
2L,11782886,11783886,0.0,1.0,2L,11754085,11754502,FBgn0259962,-28385
2L,11796933,11797933,1.0,1.0,2L,11837243,11837486,FBgn0265349,39311
2L,11798621,11799621,1.0,1.0,2L,11837243,11837486,FBgn0265349,37623
2L,11800652,11801652,1.0,0.0,2L,11837243,11837486,FBgn0265349,35592
2L,11804452,11805452,0.0,1.0,2L,11837243,11837486,FBgn0265349,31792
2L,11806759,11807759,1.0,1.0,2L,11837243,11837486,FBgn0265349,29485
2L,11808646,11809646,1.0,1.0,2L,11837243,11837486,FBgn0265349,27598
2L,11813188,11814188,1.0,1.0,2L,11837243,11837486,FBgn0265349,23056
2L,11826543,11827543,1.0,1.0,2L,11837243,11837486,FBgn0265349,9701
2L,11827036,11828036,1.0,0.0,2L,11837243,11837486,FBgn0265349,9208
2L,11828869,11829869,1.0,1.0,2L,11837243,11837486,FBgn0265349,7375
2L,11833615,11834615,1.0,0.0,2L,11837243,11837486,FBgn0265349,2629
2L,11834778,11835778,1.0,0.0,2L,11837243,11837486,FBgn0265349,1466
2L,11836747,11837747,1.0,0.0,2L,11837243,11837486,FBgn0265349,0
2L,11836747,11837747,1.0,0.0,2L,11837713,11838049,FBgn0259963,0
2L,11839333,11840333,1.0,0.0,2L,11837713,11838049,FBgn0259963,-1285
2L,11842170,11843170,1.0,1.0,2L,11837713,11838049,FBgn0259963,-4122
2L,11843952,11844952,0.0,1.0,2L,11837713,11838049,FBgn0259963,-5904
2L,11849557,11850557,1.0,0.0,2L,11837713,11838049,FBgn0259963,-11509
2L,11850903,11851903,0.0,1.0,2L,11837713,11838049,FBgn0259963,-12855
2L,11854790,11855790,0.0,1.0,2L,11837713,11838049,FBgn0259963,-16742
2L,11863028,11864028,0.0,1.0,2L,11837713,11838049,FBgn0259963,-24980
2L,11864275,11865275,0.0,1.0,2L,11837713,11838049,FBgn0259963,-26227
2L,11865117,11866117,0.0,1.0,2L,11837713,11838049,FBgn0259963,-27069
2L,11874346,11875346,1.0,1.0,2L,11837713,11838049,FBgn0259963,-36298
2L,11878874,11879874,1.0,1.0,2L,11837713,11838049,FBgn0259963,-40826
2L,11884038,11885038,0.0,1.0,2L,11837713,11838049,FBgn0259963,-45990
2L,11895252,11896252,0.0,1.0,2L,11947941,11948803,FBgn0032385,51690
2L,11901585,11902585,0.0,1.0,2L,11947941,11948803,FBgn0032385,45357
2L,11903039,11904039,0.0,1.0,2L,11947941,11948803,FBgn0032385,43903
2L,11903864,11904864,0.0,1.0,2L,11947941,11948803,FBgn0032385,43078
2L,11905996,11906996,0.0,1.0,2L,11947941,11948803,FBgn0032385,40946
2L,11915036,11916036,0.0,1.0,2L,11947941,11948803,FBgn0032385,31906
2L,11917940,11918940,0.0,1.0,2L,11947941,11948803,FBgn0032385,29002
2L,11920411,11921411,0.0,1.0,2L,11947941,11948803,FBgn0032385,26531
2L,11921631,11922631,0.0,1.0,2L,11947941,11948803,FBgn0032385,25311
2L,11922376,11923376,0.0,1.0,2L,11947941,11948803,FBgn0032385,24566
2L,11925319,11926319,1.0,0.0,2L,11947941,11948803,FBgn0032385,21623
2L,11928181,11929181,1.0,1.0,2L,11947941,11948803,FBgn0032385,18761
2L,11929859,11930859,1.0,0.0,2L,11947941,11948803,FBgn0032385,17083
2L,11940614,11941614,0.0,1.0,2L,11947941,11948803,FBgn0032385,6328
2L,11941886,11942886,1.0,1.0,2L,11947941,11948803,FBgn0032385,5056
2L,11948541,11949541,0.0,1.0,2L,11947941,11948803,FBgn0032385,0
2L,11961150,11962150,1.0,0.0,2L,11947941,11948803,FBgn0032385,-12348
2L,11970450,11971450,1.0,1.0,2L,11947941,11948803,FBgn0032385,-21648
2L,11972875,11973875,1.0,1.0,2L,11947941,11948803,FBgn0032385,-24073
2L,11979314,11980314,1.0,0.0,2L,11947941,11948803,FBgn0032385,-30512
2L,11987539,11988539,1.0,1.0,2L,11947941,11948803,FBgn0032385,-38737
2L,11989338,11990338,1.0,1.0,2L,11947941,11948803,FBgn0032385,-40536
2L,11990407,11991407,1.0,1.0,2L,11947941,11948803,FBgn0032385,-41605
2L,11992485,11993485,1.0,1.0,2L,11947941,11948803,FBgn0032385,-43683
2L,11995193,11996193,1.0,1.0,2L,11947941,11948803,FBgn0032385,-46391
2L,11996373,11997373,1.0,1.0,2L,11947941,11948803,FBgn0032385,-47571
2L,11999015,12000015,1.0,1.0,2L,11947941,11948803,FBgn0032385,-50213
2L,12003509,12004509,1.0,1.0,2L,11947941,11948803,FBgn0032385,-54707
2L,12005302,12006302,1.0,1.0,2L,11947941,11948803,FBgn0032385,-56500
2L,12006084,12007084,1.0,1.0,2L,11947941,11948803,FBgn0032385,-57282
2L,12006813,12007813,1.0,1.0,2L,11947941,11948803,FBgn0032385,-58011
2L,12010822,12011822,1.0,1.0,2L,11947941,11948803,FBgn0032385,-62020
2L,12020390,12021390,1.0,1.0,2L,11947941,11948803,FBgn0032385,-71588
2L,12024966,12025966,1.0,1.0,2L,11947941,11948803,FBgn0032385,-76164
2L,12026025,12027025,1.0,1.0,2L,11947941,11948803,FBgn0032385,-77223
2L,12026880,12027880,1.0,0.0,2L,11947941,11948803,FBgn0032385,-78078
2L,12037936,12038936,1.0,1.0,2L,11947941,11948803,FBgn0032385,-89134
2L,12040111,12041111,0.0,1.0,2L,11947941,11948803,FBgn0032385,-91309
2L,12045392,12046392,1.0,1.0,2L,11947941,11948803,FBgn0032385,-96590
2L,12047179,12048179,1.0,0.0,2L,11947941,11948803,FBgn0032385,-98377
2L,12048336,12049336,0.0,1.0,2L,11947941,11948803,FBgn0032385,-99534
2L,12052326,12053326,0.0,1.0,2L,11947941,11948803,FBgn0032385,-103524
2L,12053092,12054092,0.0,1.0,2L,11947941,11948803,FBgn0032385,-104290
2L,12055507,12056507,1.0,1.0,2L,12161767,12162605,FBgn0051861,105261
2L,12062529,12063529,1.0,1.0,2L,12161767,12162605,FBgn0051861,98239
