Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,dmel_denovo_gene,dyak_ortho_gene,Strand,Distance
2R,8859000,8860000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-153389
2R,8866000,8867000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-146389
2R,8867000,8868000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-145389
2R,8870000,8871000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-142389
2R,8882795,8883795,1.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-129594
2R,8902000,8903000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-110389
2R,8908000,8909000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-104389
2R,8916000,8917000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-96389
2R,8919000,8920000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-93389
2R,8921000,8922000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-91389
2R,8924807,8925807,1.0,1.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-87582
2R,8941745,8942745,1.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-70644
2R,8960000,8961000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-52389
2R,8970000,8971000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-42389
2R,8973000,8974000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-39389
2R,8988000,8989000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-24389
2R,8992000,8993000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-20389
2R,8994000,8995000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,-18389
2R,9015000,9016000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,905
2R,9023000,9024000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,8905
2R,9032666,9033666,0.0,1.0,2R,9013388,9014096,FBgn0050039,GE13479,+,18571
2R,9039889,9040889,1.0,1.0,2R,9013388,9014096,FBgn0050039,GE13479,+,25794
2R,9102000,9103000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,87905
2R,9106000,9107000,0.0,0.0,2R,9013388,9014096,FBgn0050039,GE13479,+,91905
2R,9117000,9118000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-101139
2R,9122000,9123000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-96139
2R,9123000,9124000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-95139
2R,9131000,9132000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-87139
2R,9152000,9153000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-66139
2R,9152749,9153749,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-65390
2R,9160000,9161000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-58139
2R,9163000,9164000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-55139
2R,9165892,9166892,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-52247
2R,9178000,9179000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-40139
2R,9183000,9184000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-35139
2R,9217674,9218674,1.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,-465
2R,9224164,9225164,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,4438
2R,9225386,9226386,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,5660
2R,9228670,9229670,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,8944
2R,9229951,9230951,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,10225
2R,9234000,9235000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,14274
2R,9242000,9243000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,22274
2R,9260000,9261000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,40274
2R,9268000,9269000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,48274
2R,9270869,9271869,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,51143
2R,9274000,9275000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,54274
2R,9287000,9288000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,67274
2R,9288000,9289000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,68274
2R,9289000,9290000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,69274
2R,9298914,9299914,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,79188
2R,9312000,9313000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,92274
2R,9320000,9321000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,100274
2R,9322000,9323000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,102274
2R,9338000,9339000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,118274
2R,9339000,9340000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,119274
2R,9343000,9344000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,123274
2R,9349140,9350140,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,129414
2R,9359000,9360000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,139274
2R,9361000,9362000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,141274
2R,9363000,9364000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,143274
2R,9374000,9375000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,154274
2R,9388659,9389659,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,168933
2R,9393000,9394000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,173274
2R,9394000,9395000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,174274
2R,9401083,9402083,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,181357
2R,9403000,9404000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,183274
2R,9407735,9408735,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,188009
2R,9425000,9426000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,205274
2R,9426168,9427168,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,206442
2R,9433592,9434592,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,213866
2R,9452955,9453955,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,233229
2R,9461000,9462000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,241274
2R,9463000,9464000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,243274
2R,9482000,9483000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,262274
2R,9488000,9489000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,268274
2R,9502000,9503000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,282274
2R,9521000,9522000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,301274
2R,9524000,9525000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,304274
2R,9534000,9535000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,314274
2R,9540000,9541000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,320274
2R,9550000,9551000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,330274
2R,9551000,9552000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,331274
2R,9559000,9560000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,339274
2R,9578000,9579000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,358274
2R,9581371,9582371,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,361645
2R,9590000,9591000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,370274
2R,9591000,9592000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,371274
2R,9599000,9600000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,379274
2R,9606000,9607000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,386274
2R,9626000,9627000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,406274
2R,9629000,9630000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,409274
2R,9630000,9631000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,410274
2R,9633000,9634000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,413274
2R,9649548,9650548,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,429822
2R,9670000,9671000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,450274
2R,9685000,9686000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,465274
2R,9687812,9688812,1.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,468086
2R,9689000,9690000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,469274
2R,9692384,9693384,0.0,1.0,2R,9219138,9219727,FBgn0262819,GE12383,-,472658
2R,9694000,9695000,0.0,0.0,2R,9219138,9219727,FBgn0262819,GE12383,-,474274
2R,9711000,9712000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-484100
2R,9713590,9714590,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-481510
2R,9714640,9715640,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-480460
2R,9718000,9719000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-477100
2R,9722000,9723000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-473100
2R,9726000,9727000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-469100
2R,9728000,9729000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-467100
2R,9731000,9732000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-464100
2R,9733331,9734331,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-461769
2R,9746000,9747000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-449100
2R,9752811,9753811,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-442289
2R,9754653,9755653,0.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-440447
2R,9761000,9762000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-434100
2R,9772000,9773000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-423100
2R,9776000,9777000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-419100
2R,9777000,9778000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-418100
2R,9794000,9795000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-401100
2R,9815000,9816000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-380100
2R,9818000,9819000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-377100
2R,9835496,9836496,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-359604
2R,9844000,9845000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-351100
2R,9845000,9846000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-350100
2R,9860000,9861000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-335100
2R,9862000,9863000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-333100
2R,9868000,9869000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-327100
2R,9878000,9879000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-317100
2R,9879828,9880828,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-315272
2R,9881409,9882409,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-313691
2R,9883000,9884000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-312100
2R,9884000,9885000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-311100
2R,9892000,9893000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-303100
2R,9894000,9895000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-301100
2R,9905000,9906000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-290100
2R,9909302,9910302,0.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-285798
2R,9917000,9918000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-278100
2R,9923000,9924000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-272100
2R,9960000,9961000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-235100
2R,9975869,9976869,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-219231
2R,9986000,9987000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-209100
2R,9992000,9993000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-203100
2R,9993000,9994000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-202100
2R,9997861,9998861,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-197239
2R,10008920,10009920,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-186180
2R,10011000,10012000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-184100
2R,10021000,10022000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-174100
2R,10021880,10022880,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-173220
2R,10024000,10025000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-171100
2R,10029000,10030000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-166100
2R,10044788,10045788,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-150312
2R,10052486,10053486,0.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-142614
2R,10054328,10055328,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-140772
2R,10061000,10062000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-134100
2R,10062000,10063000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-133100
2R,10065000,10066000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-130100
2R,10073000,10074000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-122100
2R,10079000,10080000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-116100
2R,10089709,10090709,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-105391
2R,10091972,10092972,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-103128
2R,10096000,10097000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-99100
2R,10110000,10111000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-85100
2R,10111000,10112000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-84100
2R,10112439,10113439,1.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-82661
2R,10129151,10130151,0.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-65949
2R,10131000,10132000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-64100
2R,10156576,10157576,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-38524
2R,10160879,10161879,0.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-34221
2R,10164000,10165000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-31100
2R,10173000,10174000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-22100
2R,10179000,10180000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-16100
2R,10184130,10185130,1.0,1.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-10970
2R,10192000,10193000,0.0,0.0,2R,10196099,10196991,FBgn0050073,GE13580,+,-3100
2R,10199000,10200000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,0
2R,10206000,10207000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,6478
2R,10217000,10218000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,17478
2R,10221000,10222000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,21478
2R,10238478,10239478,1.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,38956
2R,10250173,10251173,0.0,1.0,2R,10198780,10199523,FBgn0085214,GE12316,-,50651
2R,10258708,10259708,1.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,59186
2R,10264000,10265000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,64478
2R,10265000,10266000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,65478
2R,10275000,10276000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,75478
2R,10283000,10284000,0.0,0.0,2R,10198780,10199523,FBgn0085214,GE12316,-,83478
2R,10300142,10301142,1.0,1.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-68335
2R,10302572,10303572,0.0,1.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-65905
2R,10316087,10317087,1.0,1.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-52390
2R,10316958,10317958,1.0,1.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-51519
2R,10325689,10326689,1.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-42788
2R,10331000,10332000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-37477
2R,10332749,10333749,1.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-35728
2R,10333773,10334773,1.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-34704
2R,10338000,10339000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-30477
2R,10363000,10364000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-5477
2R,10366000,10367000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,-2477
2R,10382000,10383000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,11957
2R,10385000,10386000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,14957
2R,10400000,10401000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,29957
2R,10424000,10425000,0.0,0.0,2R,10369476,10370044,FBgn0264540,GE27598,-,53957
2R,10437620,10438620,1.0,1.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-55663
2R,10439000,10440000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-54283
2R,10442000,10443000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-51283
2R,10445000,10446000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-48283
2R,10460000,10461000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-33283
2R,10476000,10477000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-17283
2R,10477000,10478000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-16283
2R,10480000,10481000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-13283
2R,10484741,10485741,0.0,1.0,2R,10494282,10497838,FBgn0050480,GE28298,-,-8542
2R,10495000,10496000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,0
2R,10502000,10503000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,4163
2R,10511816,10512816,1.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,13979
2R,10526000,10527000,0.0,0.0,2R,10494282,10497838,FBgn0050480,GE28298,-,28163
2R,10531000,10532000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-27671
2R,10542172,10543172,0.0,1.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-16499
2R,10551000,10552000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-7671
2R,10552000,10553000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-6671
2R,10555082,10556082,1.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-3589
2R,10556042,10557042,1.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-2629
2R,10557000,10558000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,-1671
2R,10563000,10564000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,1820
2R,10573937,10574937,1.0,1.0,2R,10559670,10561181,FBgn0263376,GE27604,-,12757
2R,10575000,10576000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,13820
2R,10583449,10584449,0.0,1.0,2R,10559670,10561181,FBgn0263376,GE27604,-,22269
2R,10585000,10586000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,23820
2R,10596000,10597000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,34820
2R,10610000,10611000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,48820
2R,10630000,10631000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,68820
2R,10636000,10637000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,74820
2R,10646000,10647000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,84820
2R,10650169,10651169,0.0,1.0,2R,10559670,10561181,FBgn0263376,GE27604,-,88989
2R,10660000,10661000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,98820
2R,10690000,10691000,0.0,0.0,2R,10559670,10561181,FBgn0263376,GE27604,-,128820
2R,10701000,10702000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-121572
2R,10707020,10708020,1.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-115552
2R,10709612,10710612,1.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-112960
2R,10713000,10714000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-109572
2R,10718000,10719000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-104572
2R,10719000,10720000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-103572
2R,10744000,10745000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-78572
2R,10752000,10753000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-70572
2R,10756000,10757000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-66572
2R,10759187,10760187,1.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-63385
2R,10764000,10765000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-58572
2R,10771994,10772994,1.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-50578
2R,10778000,10779000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-44572
2R,10781287,10782287,0.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-41285
2R,10782780,10783780,1.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-39792
2R,10785827,10786827,0.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-36745
2R,10797000,10798000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-25572
2R,10798000,10799000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-24572
2R,10801893,10802893,1.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-20679
2R,10806000,10807000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-16572
2R,10811421,10812421,1.0,1.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-11151
2R,10816691,10817691,1.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,-5881
2R,10827000,10828000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,1325
2R,10829000,10830000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,3325
2R,10845000,10846000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,19325
2R,10851000,10852000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,25325
2R,10900000,10901000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,74325
2R,10908000,10909000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,82325
2R,10911000,10912000,0.0,0.0,2R,10823571,10825676,FBgn0262547,GE28094,-,85325
2R,10915348,10916348,1.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-85409
2R,10917000,10918000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-83757
2R,10923000,10924000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-77757
2R,10935631,10936631,1.0,1.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-65126
2R,10952000,10953000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-48757
2R,10970000,10971000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-30757
2R,10975000,10976000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-25757
2R,10980000,10981000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-20757
2R,10985000,10986000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-15757
2R,10988242,10989242,1.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-12515
2R,10990371,10991371,1.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-10386
2R,10992000,10993000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-8757
2R,10993000,10994000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,-7757
2R,11006000,11007000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,3533
2R,11007915,11008915,1.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,5448
2R,11010378,11011378,1.0,1.0,2R,11001756,11002468,FBgn0259966,GE28818,-,7911
2R,11022678,11023678,1.0,1.0,2R,11001756,11002468,FBgn0259966,GE28818,-,20211
2R,11028000,11029000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,25533
2R,11041000,11042000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,38533
2R,11049000,11050000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,46533
2R,11053000,11054000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,50533
2R,11067000,11068000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,64533
2R,11071000,11072000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,68533
2R,11077000,11078000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,74533
2R,11082000,11083000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,79533
2R,11084000,11085000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,81533
2R,11089000,11090000,0.0,0.0,2R,11001756,11002468,FBgn0259966,GE28818,-,86533
